Date ;S&P500;Dax40;Nikkei;EUR/USD;JPY/USD;Boeing;Airbus;Volskwagen ;ASML ;NVIDIA;Stellantis
09/10/2020; $3.477,13 ; € 13.051,23 ; ¥23.619,69 ; $1,18 ; $0,01 ; $167,33 ; € 66,29 ; € 146,20 ; € 328,10 ; $13,76 ; € 15,55 
12/10/2020; $3.534,22 ; € 13.138,41 ; ¥23.558,69 ; $1,18 ; $0,01 ; $167,35 ; € 65,51 ; € 149,10 ; € 335,90 ; $14,23 ; € 15,75 
13/10/2020; $3.511,93 ; € 13.018,99 ; ¥23.601,78 ; $1,17 ; $0,01 ; $162,14 ; € 63,21 ; € 147,00 ; € 344,25 ; $14,25 ; € 15,42 
14/10/2020; $3.488,67 ; € 13.028,06 ; ¥23.626,73 ; $1,17 ; $0,01 ; $163,24 ; € 61,69 ; € 147,70 ; € 340,90 ; $14,10 ; € 15,62 
15/10/2020; $3.483,34 ; € 12.703,75 ; ¥23.507,23 ; $1,17 ; $0,01 ; $164,24 ; € 61,34 ; € 143,70 ; € 329,10 ; $13,97 ; € 15,21 
16/10/2020; $3.483,81 ; € 12.908,99 ; ¥23.410,63 ; $1,17 ; $0,01 ; $167,35 ; € 63,87 ; € 147,00 ; € 330,60 ; $13,81 ; € 16,05 
19/10/2020; $3.426,92 ; € 12.854,66 ; ¥23.671,13 ; $1,18 ; $0,01 ; $167,11 ; € 65,70 ; € 147,20 ; € 331,40 ; $13,50 ; € 16,05 
20/10/2020; $3.443,12 ; € 12.736,95 ; ¥23.567,04 ; $1,18 ; $0,01 ; $167,24 ; € 66,45 ; € 148,40 ; € 326,15 ; $13,65 ; € 16,06 
21/10/2020; $3.435,56 ; € 12.557,64 ; ¥23.639,46 ; $1,19 ; $0,01 ; $163,86 ; € 63,59 ; € 146,00 ; € 324,50 ; $13,52 ; € 15,96 
22/10/2020; $3.453,49 ; € 12.543,06 ; ¥23.474,27 ; $1,18 ; $0,01 ; $169,07 ; € 63,98 ; € 146,10 ; € 320,10 ; $13,36 ; € 16,31 
23/10/2020; $3.465,39 ; € 12.645,75 ; ¥23.516,59 ; $1,19 ; $0,01 ; $167,36 ; € 67,53 ; € 147,00 ; € 316,60 ; $13,59 ; € 16,50 
26/10/2020; $3.400,97 ; € 12.177,18 ; ¥23.494,34 ; $1,18 ; $0,01 ; $160,83 ; € 65,37 ; € 142,70 ; € 309,30 ; $13,14 ; € 16,57 
27/10/2020; $3.390,68 ; € 12.063,57 ; ¥23.485,80 ; $1,18 ; $0,01 ; $155,24 ; € 63,53 ; € 139,30 ; € 309,45 ; $13,40 ; € 16,18 
28/10/2020; $3.271,03 ; € 11.560,51 ; ¥23.418,51 ; $1,17 ; $0,01 ; $148,14 ; € 61,32 ; € 133,40 ; € 309,05 ; $12,63 ; € 15,45 
29/10/2020; $3.310,11 ; € 11.598,07 ; ¥23.331,94 ; $1,17 ; $0,01 ; $148,29 ; € 61,05 ; € 135,50 ; € 315,00 ; $13,02 ; € 15,31 
30/10/2020; $3.269,96 ; € 11.556,48 ; ¥22.977,13 ; $1,16 ; $0,01 ; $144,39 ; € 62,13 ; € 133,40 ; € 312,00 ; $12,53 ; € 15,43 
02/11/2020; $3.310,24 ; € 11.788,28 ; ¥23.295,48 ; $1,16 ; $0,01 ; $148,60 ; € 62,63 ; € 138,40 ; € 313,75 ; $12,58 ; € 15,83 
03/11/2020; $3.369,16 ; € 12.088,98 ; ¥23.295,48 ; $1,17 ; $0,01 ; $153,65 ; € 65,79 ; € 142,70 ; € 318,40 ; $13,02 ; € 16,11 
04/11/2020; $3.443,44 ; € 12.324,22 ; ¥23.695,23 ; $1,17 ; $0,01 ; $151,63 ; € 68,08 ; € 142,40 ; € 322,65 ; $13,79 ; € 16,41 
05/11/2020; $3.510,45 ; € 12.568,09 ; ¥24.105,28 ; $1,18 ; $0,01 ; $157,09 ; € 69,86 ; € 145,70 ; € 335,25 ; $14,16 ; € 16,92 
06/11/2020; $3.509,44 ; € 12.480,02 ; ¥24.325,23 ; $1,19 ; $0,01 ; $157,74 ; € 69,49 ; € 143,70 ; € 339,25 ; $14,56 ; € 16,47 
09/11/2020; $3.550,50 ; € 13.095,97 ; ¥24.839,84 ; $1,18 ; $0,01 ; $179,36 ; € 82,39 ; € 150,90 ; € 354,70 ; $13,63 ; € 17,71 
10/11/2020; $3.545,53 ; € 13.163,11 ; ¥24.905,59 ; $1,18 ; $0,01 ; $188,69 ; € 87,28 ; € 157,00 ; € 340,70 ; $12,77 ; € 18,40 
11/11/2020; $3.572,66 ; € 13.216,18 ; ¥25.349,60 ; $1,18 ; $0,01 ; $182,15 ; € 86,36 ; € 158,00 ; € 350,75 ; $13,42 ; € 18,45 
12/11/2020; $3.537,01 ; € 13.052,95 ; ¥25.520,88 ; $1,18 ; $0,01 ; $176,72 ; € 83,99 ; € 155,60 ; € 352,90 ; $13,46 ; € 18,04 
13/11/2020; $3.585,15 ; € 13.076,72 ; ¥25.385,87 ; $1,18 ; $0,01 ; $187,11 ; € 84,93 ; € 158,00 ; € 352,80 ; $13,30 ; € 18,30 
16/11/2020; $3.626,91 ; € 13.138,61 ; ¥25.906,93 ; $1,19 ; $0,01 ; $202,40 ; € 89,34 ; € 162,30 ; € 358,10 ; $13,52 ; € 18,97 
17/11/2020; $3.609,53 ; € 13.133,47 ; ¥26.014,62 ; $1,19 ; $0,01 ; $210,05 ; € 89,43 ; € 160,90 ; € 359,05 ; $13,42 ; € 18,98 
18/11/2020; $3.567,79 ; € 13.201,89 ; ¥25.728,14 ; $1,19 ; $0,01 ; $203,30 ; € 89,34 ; € 161,70 ; € 357,65 ; $13,43 ; € 19,12 
19/11/2020; $3.581,87 ; € 13.086,16 ; ¥25.634,34 ; $1,19 ; $0,01 ; $205,67 ; € 88,68 ; € 162,00 ; € 355,45 ; $13,44 ; € 19,57 
20/11/2020; $3.557,54 ; € 13.137,25 ; ¥25.527,37 ; $1,19 ; $0,01 ; $199,62 ; € 87,99 ; € 161,90 ; € 361,15 ; $13,09 ; € 19,39 
23/11/2020; $3.577,59 ; € 13.126,97 ; ¥25.527,37 ; $1,18 ; $0,01 ; $211,53 ; € 89,48 ; € 161,30 ; € 357,25 ; $13,14 ; € 19,29 
24/11/2020; $3.635,41 ; € 13.292,44 ; ¥26.165,59 ; $1,19 ; $0,01 ; $218,49 ; € 92,81 ; € 167,50 ; € 358,90 ; $12,96 ; € 19,79 
25/11/2020; $3.629,65 ; € 13.289,80 ; ¥26.296,86 ; $1,19 ; $0,01 ; $217,61 ; € 90,83 ; € 164,20 ; € 355,00 ; $13,23 ; € 19,91 
26/11/2020; $3.629,65 ; € 13.286,57 ; ¥26.537,31 ; $1,19 ; $0,01 ; $217,61 ; € 89,14 ; € 162,40 ; € 357,45 ; $13,23 ; € 19,77 
27/11/2020; $3.638,35 ; € 13.335,68 ; ¥26.644,71 ; $1,20 ; $0,01 ; $216,50 ; € 89,34 ; € 161,20 ; € 366,35 ; $13,26 ; € 19,99 
30/11/2020; $3.621,63 ; € 13.291,16 ; ¥26.433,62 ; $1,19 ; $0,01 ; $210,71 ; € 87,09 ; € 156,60 ; € 363,85 ; $13,40 ; € 19,77 
01/12/2020; $3.662,45 ; € 13.382,30 ; ¥26.787,54 ; $1,21 ; $0,01 ; $213,01 ; € 88,74 ; € 161,00 ; € 372,85 ; $13,39 ; € 20,14 
02/12/2020; $3.669,01 ; € 13.313,24 ; ¥26.800,98 ; $1,21 ; $0,01 ; $223,85 ; € 90,65 ; € 158,50 ; € 371,10 ; $13,54 ; € 19,98 
03/12/2020; $3.666,72 ; € 13.252,86 ; ¥26.809,37 ; $1,21 ; $0,01 ; $237,20 ; € 94,30 ; € 160,30 ; € 373,15 ; $13,40 ; € 20,01 
04/12/2020; $3.699,12 ; € 13.298,96 ; ¥26.751,24 ; $1,21 ; $0,01 ; $232,71 ; € 95,53 ; € 160,20 ; € 378,30 ; $13,56 ; € 20,69 
07/12/2020; $3.691,96 ; € 13.271,00 ; ¥26.547,44 ; $1,21 ; $0,01 ; $238,17 ; € 94,51 ; € 158,70 ; € 386,80 ; $13,61 ; € 20,52 
08/12/2020; $3.702,25 ; € 13.278,49 ; ¥26.467,08 ; $1,21 ; $0,01 ; $236,57 ; € 94,04 ; € 158,90 ; € 384,75 ; $13,35 ; € 20,43 
09/12/2020; $3.672,82 ; € 13.340,26 ; ¥26.817,94 ; $1,21 ; $0,01 ; $232,06 ; € 92,90 ; € 160,20 ; € 383,30 ; $12,93 ; € 21,07 
10/12/2020; $3.668,10 ; € 13.295,73 ; ¥26.756,24 ; $1,21 ; $0,01 ; $234,43 ; € 93,03 ; € 159,50 ; € 376,95 ; $12,97 ; € 21,11 
11/12/2020; $3.663,46 ; € 13.114,30 ; ¥26.652,52 ; $1,21 ; $0,01 ; $230,33 ; € 91,51 ; € 154,00 ; € 373,85 ; $13,01 ; € 20,73 
14/12/2020; $3.647,49 ; € 13.223,16 ; ¥26.732,44 ; $1,21 ; $0,01 ; $228,62 ; € 91,38 ; € 154,10 ; € 376,00 ; $13,31 ; € 21,06 
15/12/2020; $3.694,62 ; € 13.362,87 ; ¥26.687,84 ; $1,22 ; $0,01 ; $229,50 ; € 90,70 ; € 164,00 ; € 382,35 ; $13,36 ; € 21,57 
16/12/2020; $3.701,17 ; € 13.565,98 ; ¥26.757,40 ; $1,22 ; $0,01 ; $225,87 ; € 90,05 ; € 168,40 ; € 385,30 ; $13,24 ; € 21,91 
17/12/2020; $3.722,48 ; € 13.667,25 ; ¥26.806,67 ; $1,23 ; $0,01 ; $221,24 ; € 89,72 ; € 168,00 ; € 390,50 ; $13,34 ; € 22,06 
18/12/2020; $3.709,41 ; € 13.630,51 ; ¥26.763,39 ; $1,23 ; $0,01 ; $219,75 ; € 88,35 ; € 164,40 ; € 389,55 ; $13,27 ; € 22,20 
21/12/2020; $3.694,92 ; € 13.246,30 ; ¥26.714,42 ; $1,22 ; $0,01 ; $219,31 ; € 85,91 ; € 161,70 ; € 380,60 ; $13,33 ; € 21,78 
22/12/2020; $3.687,26 ; € 13.418,11 ; ¥26.436,39 ; $1,22 ; $0,01 ; $218,78 ; € 87,30 ; € 164,00 ; € 391,40 ; $13,28 ; € 22,37 
23/12/2020; $3.690,01 ; € 13.587,23 ; ¥26.524,79 ; $1,22 ; $0,01 ; $219,69 ; € 91,28 ; € 169,30 ; € 390,25 ; $13,01 ; € 22,47 
24/12/2020; $3.703,06 ; € 13.587,23 ; ¥26.668,35 ; $1,22 ; $0,01 ; $217,15 ; € 91,37 ; € 169,30 ; € 393,50 ; $12,99 ; € 22,74 
25/12/2020; $3.703,06 ; € 13.587,23 ; ¥26.656,61 ; $1,22 ; $0,01 ; $217,15 ; € 91,37 ; € 169,30 ; € 393,50 ; $12,99 ; € 22,74 
28/12/2020; $3.735,36 ; € 13.790,29 ; ¥26.854,03 ; $1,22 ; $0,01 ; $216,09 ; € 91,31 ; € 170,30 ; € 396,85 ; $12,90 ; € 22,66 
29/12/2020; $3.727,04 ; € 13.761,38 ; ¥27.568,15 ; $1,22 ; $0,01 ; $216,25 ; € 92,39 ; € 170,20 ; € 396,30 ; $12,94 ; € 22,47 
30/12/2020; $3.732,04 ; € 13.718,78 ; ¥27.444,17 ; $1,23 ; $0,01 ; $216,67 ; € 90,58 ; € 171,40 ; € 398,50 ; $13,15 ; € 22,42 
31/12/2020; $3.756,07 ; € 13.718,78 ; ¥27.444,17 ; $1,22 ; $0,01 ; $214,06 ; € 89,12 ; € 171,40 ; € 397,55 ; $13,06 ; € 22,37 
01/01/2021; $3.756,07 ; € 13.718,78 ; ¥27.444,17 ; $1,21 ; $0,01 ; $214,06 ; € 89,12 ; € 171,40 ; € 397,55 ; $13,06 ; € 22,37 
04/01/2021; $3.700,65 ; € 13.726,74 ; ¥27.258,38 ; $1,22 ; $0,01 ; $202,72 ; € 89,23 ; € 166,90 ; € 406,25 ; $13,11 ; € 22,75 
05/01/2021; $3.726,86 ; € 13.651,22 ; ¥27.158,63 ; $1,23 ; $0,01 ; $211,63 ; € 89,17 ; € 166,50 ; € 406,90 ; $13,40 ; € 22,74 
06/01/2021; $3.748,14 ; € 13.891,97 ; ¥27.055,94 ; $1,23 ; $0,01 ; $211,03 ; € 89,51 ; € 168,70 ; € 402,85 ; $12,61 ; € 22,13 
07/01/2021; $3.803,79 ; € 13.968,24 ; ¥27.490,13 ; $1,23 ; $0,01 ; $212,71 ; € 88,96 ; € 170,70 ; € 403,90 ; $13,34 ; € 22,57 
08/01/2021; $3.824,68 ; € 14.049,53 ; ¥28.139,03 ; $1,22 ; $0,01 ; $209,90 ; € 89,44 ; € 168,20 ; € 416,05 ; $13,28 ; € 22,08 
11/01/2021; $3.799,61 ; € 13.936,66 ; ¥28.139,03 ; $1,21 ; $0,01 ; $206,79 ; € 89,12 ; € 166,30 ; € 414,90 ; $13,62 ; € 21,73 
12/01/2021; $3.801,19 ; € 13.925,06 ; ¥28.164,34 ; $1,22 ; $0,01 ; $208,41 ; € 89,30 ; € 165,50 ; € 418,95 ; $13,48 ; € 22,41 
13/01/2021; $3.809,84 ; € 13.939,71 ; ¥28.456,59 ; $1,22 ; $0,01 ; $207,21 ; € 88,46 ; € 165,80 ; € 422,45 ; $13,53 ; € 22,27 
14/01/2021; $3.795,54 ; € 13.988,70 ; ¥28.698,26 ; $1,22 ; $0,01 ; $209,91 ; € 92,57 ; € 169,60 ; € 447,35 ; $13,20 ; € 22,81 
15/01/2021; $3.768,25 ; € 13.787,73 ; ¥28.519,18 ; $1,21 ; $0,01 ; $204,32 ; € 91,87 ; € 168,00 ; € 435,85 ; $12,86 ; € 21,85 
18/01/2021; $3.768,25 ; € 13.848,35 ; ¥28.242,21 ; $1,21 ; $0,01 ; $204,32 ; € 90,52 ; € 167,10 ; € 437,60 ; $12,86 ; € 13,44 
19/01/2021; $3.798,91 ; € 13.815,06 ; ¥28.633,46 ; $1,21 ; $0,01 ; $210,71 ; € 90,63 ; € 166,20 ; € 439,90 ; $13,03 ; € 13,86 
20/01/2021; $3.851,85 ; € 13.921,37 ; ¥28.523,26 ; $1,21 ; $0,01 ; $211,45 ; € 91,73 ; € 172,40 ; € 453,15 ; $13,37 ; € 13,90 
21/01/2021; $3.853,07 ; € 13.906,67 ; ¥28.756,86 ; $1,22 ; $0,01 ; $207,41 ; € 88,71 ; € 174,80 ; € 470,55 ; $13,87 ; € 13,63 
22/01/2021; $3.841,47 ; € 13.873,97 ; ¥28.631,45 ; $1,22 ; $0,01 ; $205,84 ; € 88,18 ; € 180,00 ; € 462,90 ; $13,71 ; € 13,20 
25/01/2021; $3.855,36 ; € 13.643,95 ; ¥28.822,29 ; $1,21 ; $0,01 ; $203,36 ; € 84,25 ; € 173,60 ; € 461,35 ; $13,65 ; € 12,61 
26/01/2021; $3.849,62 ; € 13.870,99 ; ¥28.546,18 ; $1,22 ; $0,01 ; $202,06 ; € 84,66 ; € 177,70 ; € 458,55 ; $13,44 ; € 12,84 
27/01/2021; $3.750,77 ; € 13.620,46 ; ¥28.635,21 ; $1,21 ; $0,01 ; $194,03 ; € 83,74 ; € 178,20 ; € 440,65 ; $12,92 ; € 12,40 
28/01/2021; $3.787,38 ; € 13.665,93 ; ¥28.197,42 ; $1,21 ; $0,01 ; $197,23 ; € 84,53 ; € 176,50 ; € 449,00 ; $13,05 ; € 12,69 
29/01/2021; $3.714,24 ; € 13.432,87 ; ¥27.663,39 ; $1,21 ; $0,01 ; $194,19 ; € 82,59 ; € 174,50 ; € 439,45 ; $12,99 ; € 12,51 
01/02/2021; $3.773,86 ; € 13.622,02 ; ¥28.091,05 ; $1,21 ; $0,01 ; $195,84 ; € 82,50 ; € 174,20 ; € 454,90 ; $13,24 ; € 12,60 
02/02/2021; $3.826,31 ; € 13.835,16 ; ¥28.362,17 ; $1,20 ; $0,01 ; $200,94 ; € 87,94 ; € 178,20 ; € 457,50 ; $13,56 ; € 12,97 
03/02/2021; $3.830,17 ; € 13.933,63 ; ¥28.646,50 ; $1,20 ; $0,01 ; $207,39 ; € 89,15 ; € 181,70 ; € 457,15 ; $13,53 ; € 13,00 
04/02/2021; $3.871,74 ; € 14.060,29 ; ¥28.341,95 ; $1,20 ; $0,01 ; $210,64 ; € 92,42 ; € 180,60 ; € 459,55 ; $13,66 ; € 13,08 
05/02/2021; $3.886,83 ; € 14.056,72 ; ¥28.779,19 ; $1,20 ; $0,01 ; $207,93 ; € 92,74 ; € 181,10 ; € 460,00 ; $13,59 ; € 13,36 
08/02/2021; $3.915,59 ; € 14.059,91 ; ¥29.388,50 ; $1,20 ; $0,01 ; $211,95 ; € 93,18 ; € 183,90 ; € 467,10 ; $14,44 ; € 13,60 
09/02/2021; $3.911,23 ; € 14.011,80 ; ¥29.505,93 ; $1,21 ; $0,01 ; $215,12 ; € 91,79 ; € 181,90 ; € 469,75 ; $14,26 ; € 13,47 
10/02/2021; $3.909,88 ; € 13.932,97 ; ¥29.562,93 ; $1,21 ; $0,01 ; $211,92 ; € 91,02 ; € 181,10 ; € 464,10 ; $14,76 ; € 13,22 
11/02/2021; $3.916,38 ; € 14.040,91 ; ¥29.562,93 ; $1,21 ; $0,01 ; $210,66 ; € 90,55 ; € 182,80 ; € 480,45 ; $15,25 ; € 13,16 
12/02/2021; $3.934,83 ; € 14.049,89 ; ¥29.520,07 ; $1,21 ; $0,01 ; $210,98 ; € 91,53 ; € 181,30 ; € 494,75 ; $14,96 ; € 13,26 
15/02/2021; $3.934,83 ; € 14.109,48 ; ¥30.084,15 ; $1,21 ; $0,01 ; $210,98 ; € 92,98 ; € 181,30 ; € 498,00 ; $14,96 ; € 13,38 
16/02/2021; $3.932,59 ; € 14.064,60 ; ¥30.467,75 ; $1,21 ; $0,01 ; $217,18 ; € 93,11 ; € 182,10 ; € 499,85 ; $15,33 ; € 13,50 
17/02/2021; $3.931,33 ; € 13.909,27 ; ¥30.292,19 ; $1,20 ; $0,01 ; $215,52 ; € 93,21 ; € 182,30 ; € 484,35 ; $14,91 ; € 13,17 
18/02/2021; $3.913,97 ; € 13.886,93 ; ¥30.236,09 ; $1,21 ; $0,01 ; $208,48 ; € 90,62 ; € 187,90 ; € 481,35 ; $14,83 ; € 13,27 
19/02/2021; $3.906,71 ; € 13.993,23 ; ¥30.017,92 ; $1,21 ; $0,01 ; $217,47 ; € 91,10 ; € 189,30 ; € 494,00 ; $14,93 ; € 13,38 
22/02/2021; $3.876,50 ; € 13.950,04 ; ¥30.156,03 ; $1,22 ; $0,01 ; $212,88 ; € 95,10 ; € 192,50 ; € 483,70 ; $14,36 ; € 13,20 
23/02/2021; $3.881,37 ; € 13.864,81 ; ¥30.156,03 ; $1,21 ; $0,01 ; $212,12 ; € 98,22 ; € 191,70 ; € 472,90 ; $14,14 ; € 13,24 
24/02/2021; $3.925,43 ; € 13.976,00 ; ¥29.671,70 ; $1,22 ; $0,01 ; $229,34 ; € 101,97 ; € 195,50 ; € 473,45 ; $14,50 ; € 13,59 
25/02/2021; $3.829,34 ; € 13.879,33 ; ¥30.168,27 ; $1,22 ; $0,01 ; $216,45 ; € 98,20 ; € 189,10 ; € 474,95 ; $13,31 ; € 13,54 
26/02/2021; $3.811,15 ; € 13.786,29 ; ¥28.966,01 ; $1,21 ; $0,01 ; $212,01 ; € 95,21 ; € 193,90 ; € 465,35 ; $13,71 ; € 13,42 
01/03/2021; $3.901,82 ; € 14.012,82 ; ¥29.663,50 ; $1,20 ; $0,01 ; $224,39 ; € 99,94 ; € 195,30 ; € 480,95 ; $13,84 ; € 13,90 
02/03/2021; $3.870,29 ; € 14.039,80 ; ¥29.408,17 ; $1,21 ; $0,01 ; $223,14 ; € 98,37 ; € 198,30 ; € 471,45 ; $13,41 ; € 13,89 
03/03/2021; $3.819,72 ; € 14.080,03 ; ¥29.559,10 ; $1,21 ; $0,01 ; $228,56 ; € 99,72 ; € 209,40 ; € 464,00 ; $12,80 ; € 13,86 
04/03/2021; $3.768,47 ; € 14.056,34 ; ¥28.930,11 ; $1,20 ; $0,01 ; $224,71 ; € 99,56 ; € 213,20 ; € 435,60 ; $12,37 ; € 13,82 
05/03/2021; $3.841,94 ; € 13.920,69 ; ¥28.864,32 ; $1,19 ; $0,01 ; $223,22 ; € 94,72 ; € 216,60 ; € 428,45 ; $12,46 ; € 13,68 
08/03/2021; $3.821,35 ; € 14.380,91 ; ¥28.743,25 ; $1,18 ; $0,01 ; $224,03 ; € 99,78 ; € 222,20 ; € 438,85 ; $11,59 ; € 14,47 
09/03/2021; $3.875,44 ; € 14.437,94 ; ¥29.027,94 ; $1,19 ; $0,01 ; $230,61 ; € 99,53 ; € 220,60 ; € 449,65 ; $12,52 ; € 14,74 
10/03/2021; $3.898,81 ; € 14.540,25 ; ¥29.036,56 ; $1,19 ; $0,01 ; $245,34 ; € 98,26 ; € 238,40 ; € 444,50 ; $12,47 ; € 15,04 
11/03/2021; $3.939,34 ; € 14.569,39 ; ¥29.211,64 ; $1,20 ; $0,01 ; $252,00 ; € 98,40 ; € 232,40 ; € 456,90 ; $12,99 ; € 15,22 
12/03/2021; $3.943,34 ; € 14.502,39 ; ¥29.717,83 ; $1,20 ; $0,01 ; $269,19 ; € 99,27 ; € 231,40 ; € 446,85 ; $12,86 ; € 15,43 
15/03/2021; $3.968,94 ; € 14.461,42 ; ¥29.766,97 ; $1,19 ; $0,01 ; $265,63 ; € 99,27 ; € 250,00 ; € 453,95 ; $13,19 ; € 14,84 
16/03/2021; $3.962,71 ; € 14.557,58 ; ¥29.921,09 ; $1,19 ; $0,01 ; $255,21 ; € 101,03 ; € 275,20 ; € 463,40 ; $13,29 ; € 14,73 
17/03/2021; $3.974,12 ; € 14.596,61 ; ¥29.914,33 ; $1,20 ; $0,01 ; $263,59 ; € 100,26 ; € 364,00 ; € 461,10 ; $13,34 ; € 14,94 
18/03/2021; $3.915,46 ; € 14.775,52 ; ¥30.216,75 ; $1,19 ; $0,01 ; $256,06 ; € 100,36 ; € 290,00 ; € 461,00 ; $12,72 ; € 15,40 
19/03/2021; $3.913,10 ; € 14.621,00 ; ¥29.792,05 ; $1,19 ; $0,01 ; $255,82 ; € 96,63 ; € 283,00 ; € 464,65 ; $12,85 ; € 14,85 
22/03/2021; $3.940,59 ; € 14.657,21 ; ¥29.174,15 ; $1,19 ; $0,01 ; $251,23 ; € 96,36 ; € 324,80 ; € 478,00 ; $13,19 ; € 14,68 
23/03/2021; $3.910,52 ; € 14.662,02 ; ¥28.995,92 ; $1,18 ; $0,01 ; $241,25 ; € 94,51 ; € 306,20 ; € 472,50 ; $13,07 ; € 14,20 
24/03/2021; $3.889,14 ; € 14.610,39 ; ¥28.405,52 ; $1,18 ; $0,01 ; $239,24 ; € 95,27 ; € 285,20 ; € 492,20 ; $12,64 ; € 14,19 
25/03/2021; $3.909,52 ; € 14.621,36 ; ¥28.729,88 ; $1,18 ; $0,01 ; $247,19 ; € 95,78 ; € 276,80 ; € 491,35 ; $12,54 ; € 14,41 
26/03/2021; $3.974,54 ; € 14.748,94 ; ¥29.176,70 ; $1,18 ; $0,01 ; $244,87 ; € 96,96 ; € 276,00 ; € 516,90 ; $12,84 ; € 14,61 
29/03/2021; $3.971,09 ; € 14.817,72 ; ¥29.384,52 ; $1,18 ; $0,01 ; $250,52 ; € 96,69 ; € 297,20 ; € 516,50 ; $12,95 ; € 14,64 
30/03/2021; $3.958,55 ; € 15.008,61 ; ¥29.432,70 ; $1,17 ; $0,01 ; $252,01 ; € 96,98 ; € 320,80 ; € 516,30 ; $12,87 ; € 15,10 
31/03/2021; $3.972,89 ; € 15.008,34 ; ¥29.178,80 ; $1,17 ; $0,01 ; $254,72 ; € 95,83 ; € 308,00 ; € 517,00 ; $13,35 ; € 15,08 
01/04/2021; $4.019,87 ; € 15.107,17 ; ¥29.388,87 ; $1,18 ; $0,01 ; $252,96 ; € 99,68 ; € 307,80 ; € 529,30 ; $13,81 ; € 15,12 
02/04/2021; $4.019,87 ; € 15.107,17 ; ¥29.854,00 ; $1,18 ; $0,01 ; $252,96 ; € 99,68 ; € 307,80 ; € 529,30 ; $13,81 ; € 15,12 
05/04/2021; $4.077,91 ; € 15.107,17 ; ¥30.089,25 ; $1,18 ; $0,01 ; $259,36 ; € 99,68 ; € 307,80 ; € 529,30 ; $13,99 ; € 15,12 
06/04/2021; $4.073,94 ; € 15.212,68 ; ¥29.696,63 ; $1,19 ; $0,01 ; $255,17 ; € 99,96 ; € 312,00 ; € 533,30 ; $13,86 ; € 15,31 
07/04/2021; $4.079,95 ; € 15.176,36 ; ¥29.730,79 ; $1,19 ; $0,01 ; $252,58 ; € 99,80 ; € 303,80 ; € 524,90 ; $14,14 ; € 15,25 
08/04/2021; $4.097,17 ; € 15.202,68 ; ¥29.708,98 ; $1,19 ; $0,01 ; $254,95 ; € 100,06 ; € 300,60 ; € 532,00 ; $14,32 ; € 14,93 
09/04/2021; $4.128,80 ; € 15.234,16 ; ¥29.768,06 ; $1,19 ; $0,01 ; $252,36 ; € 100,36 ; € 296,00 ; € 535,50 ; $14,40 ; € 14,78 
12/04/2021; $4.127,99 ; € 15.215,00 ; ¥29.538,73 ; $1,19 ; $0,01 ; $249,52 ; € 99,17 ; € 295,40 ; € 524,40 ; $15,21 ; € 14,91 
13/04/2021; $4.141,59 ; € 15.234,36 ; ¥29.751,61 ; $1,19 ; $0,01 ; $253,27 ; € 97,68 ; € 285,00 ; € 525,70 ; $15,68 ; € 15,15 
14/04/2021; $4.124,66 ; € 15.209,15 ; ¥29.620,99 ; $1,20 ; $0,01 ; $252,43 ; € 99,49 ; € 279,80 ; € 530,30 ; $15,28 ; € 15,05 
15/04/2021; $4.170,42 ; € 15.255,33 ; ¥29.642,69 ; $1,20 ; $0,01 ; $251,11 ; € 102,09 ; € 286,40 ; € 529,90 ; $16,14 ; € 15,03 
16/04/2021; $4.185,47 ; € 15.459,75 ; ¥29.683,37 ; $1,20 ; $0,01 ; $248,18 ; € 102,92 ; € 296,80 ; € 536,40 ; $15,91 ; € 15,24 
19/04/2021; $4.163,26 ; € 15.368,39 ; ¥29.685,37 ; $1,20 ; $0,01 ; $244,15 ; € 101,95 ; € 290,40 ; € 522,20 ; $15,36 ; € 14,80 
20/04/2021; $4.134,94 ; € 15.129,51 ; ¥29.100,38 ; $1,20 ; $0,01 ; $234,06 ; € 97,22 ; € 285,00 ; € 512,00 ; $15,17 ; € 14,21 
21/04/2021; $4.173,42 ; € 15.195,97 ; ¥28.508,55 ; $1,20 ; $0,01 ; $235,92 ; € 97,01 ; € 284,80 ; € 532,90 ; $15,36 ; € 14,35 
22/04/2021; $4.134,98 ; € 15.320,52 ; ¥29.188,17 ; $1,20 ; $0,01 ; $234,33 ; € 98,98 ; € 281,00 ; € 543,70 ; $14,85 ; € 14,39 
23/04/2021; $4.180,17 ; € 15.279,62 ; ¥29.020,63 ; $1,21 ; $0,01 ; $238,38 ; € 97,74 ; € 285,40 ; € 554,10 ; $15,27 ; € 14,39 
26/04/2021; $4.187,62 ; € 15.296,34 ; ¥29.126,23 ; $1,21 ; $0,01 ; $241,44 ; € 100,50 ; € 277,00 ; € 557,00 ; $15,48 ; € 14,34 
27/04/2021; $4.186,72 ; € 15.249,27 ; ¥28.991,89 ; $1,21 ; $0,01 ; $242,47 ; € 99,06 ; € 277,00 ; € 552,70 ; $15,38 ; € 14,31 
28/04/2021; $4.183,18 ; € 15.292,18 ; ¥29.053,97 ; $1,21 ; $0,01 ; $235,46 ; € 98,57 ; € 274,40 ; € 549,80 ; $15,28 ; € 14,41 
29/04/2021; $4.211,47 ; € 15.154,20 ; ¥29.053,97 ; $1,21 ; $0,01 ; $235,94 ; € 99,27 ; € 267,20 ; € 542,80 ; $15,32 ; € 13,84 
