Date;S&P500;Dax40;Nikkei;EUR/USD;EUR/JPY;Boeing;Airbus;Volskwagen;ASML;NVIDIA;Stellantis;Sony
23-4-2021;4180.17;15279.62;¥29020.63;1.20990;¥131.3800;238.3800;97.7383;285.4000;554.1000;15.2653;14.3940;21.9880
26-4-2021;4187.62;15296.34;¥29126.23;1.20830;¥131.6400;241.4400;100.4979;277.0000;557.0000;15.4780;14.3440;21.7840
27-4-2021;4186.72;15249.27;¥28991.89;1.20900;¥131.9800;242.4700;99.0585;277.0000;552.7000;15.3818;14.3080;21.3340
28-4-2021;4183.18;15292.18;¥29053.97;1.21230;¥131.3200;235.4600;98.5721;274.4000;549.8000;15.2768;14.4100;20.8980
29-4-2021;4211.47;15154.2;¥29053.97;1.21180;¥131.5400;235.9400;99.2670;267.2000;542.8000;15.3248;13.8380;20.9700
30-4-2021;4181.17;15135.91;¥28812.63;1.20180;¥131.3400;234.3100;99.2074;267.0000;541.2000;15.0095;13.8080;20.0320
3-5-2021;4192.66;15236.47;¥28812.63;1.20610;¥131.0700;235.1900;99.1777;266.0000;538.8000;14.8368;14.0280;19.8740
4-5-2021;4164.66;14856.48;¥28812.63;1.20130;¥131.5800;233.6300;96.0210;256.0000;514.0000;14.3513;13.9100;19.3580
5-5-2021;4167.59;15170.78;¥28812.63;1.20050;¥132.0900;228.1800;95.8621;263.0000;539.5000;14.4585;14.8880;19.5260
6-5-2021;4201.62;15196.74;¥29331.37;1.20640;¥131.9400;229.8100;96.0408;261.2000;529.8000;14.5230;14.9180;19.5500
7-5-2021;4232.60;15399.65;¥29357.82;1.21630;¥131.9100;235.4700;97.6489;262.4000;543.9000;14.8123;14.9440;19.4080
10-5-2021;4188.43;15400.41;¥29518.34;1.21290;¥132.3600;232.9300;97.6390;264.4000;525.7000;14.2658;15.1000;19.4800
11-5-2021;4152.10;15119.75;¥28608.59;1.21460;¥132.1900;228.8800;95.1971;257.0000;514.7000;14.3063;14.6460;19.2100
12-5-2021;4063.04;15150.22;¥28147.51;1.20690;¥132.7400;220.7800;95.8522;256.0000;503.7000;13.7585;14.7240;18.6100
13-5-2021;4112.50;15199.68;¥27448.01;1.20780;¥132.6800;222.6400;95.2963;257.8000;512.7000;13.6653;14.6340;18.5940
14-5-2021;4173.85;15416.64;¥28084.47;1.21400;¥133.0500;228.4700;98.8402;266.4000;528.0000;14.2430;14.8580;18.8300
17-5-2021;4163.29;15396.62;¥27824.83;1.21510;¥132.9300;227.9800;96.1897;269.6000;518.8000;14.1655;15.0960;18.7840
18-5-2021;4127.83;15386.58;¥28406.84;1.22200;¥132.9600;227.5500;96.4280;268.2000;522.9000;14.0158;15.0640;19.0000
19-5-2021;4115.68;15113.56;¥28044.45;1.21720;¥132.6800;224.4200;94.3632;267.4000;509.0000;14.0658;14.7100;19.0620
20-5-2021;4159.12;15370.26;¥28098.25;1.22260;¥132.7900;227.6500;94.3632;269.8000;509.0000;14.6125;14.7100;19.3800
21-5-2021;4155.86;15437.51;¥28317.83;1.21790;¥133.2300;234.8200;97.1923;272.0000;525.4000;14.9918;15.2780;19.2760
24-5-2021;4197.05;15437.51;¥28364.61;1.22150;¥133.0400;237.4400;97.5398;272.0000;536.4000;15.6120;15.3860;19.3560
25-5-2021;4188.13;15465.09;¥28553.98;1.22500;¥133.8700;240.7400;96.4280;278.2000;547.3000;15.6478;15.4460;19.6700
26-5-2021;4195.99;15450.72;¥28642.19;1.21900;¥133.9500;241.3700;96.9541;281.4000;541.9000;15.7000;15.4300;19.6840
27-5-2021;4200.88;15406.73;¥28549.01;1.21920;¥133.9500;250.7000;105.8980;287.4000;544.0000;15.4880;16.0200;19.9140
28-5-2021;4204.11;15519.98;¥29149.41;1.21890;¥133.6500;247.0200;107.2084;298.4000;552.3000;16.2445;16.0780;19.9220
31-5-2021;4204.11;15421.13;¥28860.08;1.22250;¥133.7400;247.0200;105.8782;292.6000;547.2000;16.2445;16.2540;19.9220
1-6-2021;4202.04;15567.36;¥28814.34;1.22110;¥133.7000;254.7300;107.9628;300.4000;551.1000;16.2645;16.2980;19.8360
2-6-2021;4208.12;15602.71;¥28946.14;1.22090;¥133.1900;255.6200;109.8886;310.0000;555.1000;16.7783;16.4900;19.6120
3-6-2021;4192.85;15632.67;¥29058.11;1.21240;¥133.1500;250.3200;108.9753;309.0000;549.4000;16.9698;16.6680;19.7500
4-6-2021;4229.89;15692.9;¥28941.52;1.21650;¥133.2600;249.9200;109.1143;310.0000;558.1000;17.5783;17.1540;20.1380
7-6-2021;4226.52;15677.15;¥29019.24;1.21890;¥133.4800;252.6600;110.5040;312.6000;557.9000;17.6190;17.4420;20.0300
8-6-2021;4227.26;15640.6;¥28963.56;1.21710;¥133.0200;252.7600;109.6900;301.2000;556.8000;17.4570;17.4200;19.9220
9-6-2021;4219.55;15581.14;¥28860.80;1.21780;¥132.7400;248.0600;109.7893;300.8000;562.4000;17.3583;17.2260;19.5440
10-6-2021;4239.18;15571.22;¥28958.56;1.21690;¥133.3600;248.3400;109.7099;295.6000;571.2000;17.4250;17.0000;19.7200
11-6-2021;4247.44;15693.27;¥28948.73;1.21060;¥133.4500;247.2800;111.5364;298.6000;573.6000;17.8253;17.1660;19.9200
14-6-2021;4255.15;15673.64;¥29161.80;1.21180;¥132.7600;245.1400;111.5761;296.4000;577.7000;18.0188;16.9420;19.8860
15-6-2021;4246.59;15729.52;¥29441.30;1.21240;¥131.1900;246.5400;112.3504;294.8000;578.5000;17.7885;16.8780;19.8100
16-6-2021;4223.70;15710.57;¥29291.01;1.19940;¥130.6900;242.2700;113.2438;289.8000;584.2000;17.8103;16.9020;19.3680
17-6-2021;4221.86;15727.67;¥29018.33;1.19060;¥131.4100;239.2200;113.7600;292.0000;589.7000;18.6573;16.9560;19.2200
18-6-2021;4166.45;15448.04;¥28964.08;1.18600;¥132.0800;237.3500;111.8938;285.4000;563.8000;18.6387;16.4720;18.9540
21-6-2021;4224.79;15603.24;¥28010.93;1.19150;¥132.3000;245.2800;112.0923;292.4000;568.7000;18.4273;17.0080;19.3820
22-6-2021;4246.44;15636.33;¥28884.13;1.19380;¥132.2600;243.7800;111.8143;287.0000;575.5000;18.8868;16.9800;19.5400
23-6-2021;4241.84;15456.39;¥28874.89;1.19250;¥132.1800;243.5700;110.4842;284.2000;570.4000;19.0573;16.9580;19.2280
24-6-2021;4266.49;15589.23;¥28875.23;1.19300;¥131.9000;250.5700;111.0996;286.6000;582.1000;19.2055;17.0020;19.3540
25-6-2021;4280.70;15607.97;¥29066.18;1.19330;¥131.4400;248.3800;109.5114;284.4000;581.5000;19.0310;17.0300;19.6500
28-6-2021;4290.61;15554.18;¥29048.02;1.19240;¥131.7100;239.9600;106.3150;276.8000;586.4000;19.9850;16.8360;19.6940
29-6-2021;4291.80;15690.59;¥28812.61;1.18950;¥132.1200;235.7600;105.6995;283.8000;589.9000;20.0268;16.7860;19.9760
30-6-2021;4297.50;15531.04;¥28791.53;1.18550;¥131.6900;239.5600;107.6451;276.6000;579.4000;20.0025;16.5400;19.4440
1-7-2021;4319.94;15603.81;¥28707.04;1.18480;¥131.6100;239.7300;109.0944;278.6000;571.3000;20.2120;16.6800;19.6500
2-7-2021;4352.34;15650.09;¥28783.28;1.18640;¥130.7700;236.6800;111.3974;279.8000;579.0000;20.4870;16.6820;20.3300
5-7-2021;4352.34;15661.97;¥28598.19;1.18610;¥130.4300;236.6800;112.2511;279.4000;581.4000;20.4870;16.9420;20.3300
6-7-2021;4343.54;15511.38;¥28643.21;1.18220;¥130.0100;236.1400;110.0672;274.0000;580.0000;20.6985;16.7100;20.2160
7-7-2021;4358.13;15692.71;¥28366.95;1.17890;¥130.7700;231.7800;109.0150;277.4000;583.7000;20.3718;16.5820;20.1480
8-7-2021;4320.82;15420.64;¥28118.03;1.18420;¥130.8600;236.7700;108.2209;268.0000;567.3000;19.9028;16.0500;19.8680
9-7-2021;4369.55;15687.93;¥27940.42;1.18730;¥130.2400;239.5900;111.9335;281.2000;583.1000;20.0503;16.4780;20.4080
12-7-2021;4384.63;15790.51;¥28569.02;1.18590;¥130.1300;238.2900;111.3776;288.6000;591.7000;20.5125;16.4700;20.8600
13-7-2021;4369.21;15789.64;¥28718.24;1.17740;¥129.7700;228.2000;110.4246;285.8000;599.6000;20.2500;16.2420;20.8560
14-7-2021;4374.30;15788.98;¥28608.49;1.18350;¥129.8900;224.4500;110.1665;289.4000;609.1000;19.8415;16.2500;20.9140
15-7-2021;4360.03;15629.66;¥28279.09;1.18120;¥129.1200;222.7600;109.5908;283.4000;599.5000;18.9663;16.0140;20.5740
16-7-2021;4327.16;15540.31;¥28003.08;1.18050;¥129.3800;217.7400;109.8290;284.0000;589.3000;18.1610;15.6980;20.3000
19-7-2021;4258.49;15133.2;¥27652.74;1.17980;¥130.0300;206.9900;102.8208;270.8000;577.3000;18.7798;15.1160;19.6900
20-7-2021;4323.06;15216.27;¥27388.16;1.17790;¥129.6300;217.1500;105.2230;274.0000;580.9000;18.6120;15.1800;19.8160
21-7-2021;4358.69;15422.5;¥27548.00;1.17920;¥130.1100;222.5400;109.8290;284.8000;599.1000;19.4100;15.6800;20.0920
22-7-2021;4367.48;15514.54;¥27548.00;1.17700;¥130.1900;220.8700;108.7172;280.2000;620.8000;19.5940;15.5700;19.9060
23-7-2021;4411.79;15669.29;¥27548.00;1.17710;¥129.6700;221.5200;110.6827;279.2000;638.8000;19.5580;15.7240;20.1320
26-7-2021;4422.30;15618.98;¥27833.29;1.17990;¥130.1400;225.8500;111.1790;280.6000;638.0000;19.2940;15.9000;19.8580
27-7-2021;4401.46;15519.13;¥27970.22;1.18140;¥130.1200;222.2700;111.4967;278.6000;623.0000;19.2080;15.6840;19.9260
28-7-2021;4400.64;15570.36;¥27581.66;1.18420;¥130.2100;231.5700;114.4549;280.8000;642.5000;19.5030;15.8240;20.6260
29-7-2021;4419.15;15640.47;¥27782.42;1.18860;¥129.6800;231.6300;115.1497;282.0000;642.7000;19.6620;16.3360;21.1720
30-7-2021;4395.26;15544.39;¥27283.59;1.18700;¥129.3200;226.4800;114.8519;280.0000;639.0000;19.4990;16.1900;20.8600
2-8-2021;4387.16;15568.73;¥27781.02;1.18670;¥129.5600;225.3400;115.9240;284.8000;652.7000;19.7500;16.3740;20.8800
3-8-2021;4423.15;15555.08;¥27641.83;1.18600;¥129.8400;229.0900;113.9387;287.6000;651.0000;19.8150;17.0460;20.7360
4-8-2021;4402.66;15692.13;¥27584.08;1.18350;¥129.6500;226.6300;113.6012;289.8000;670.1000;20.2740;17.4220;20.4520
5-8-2021;4429.10;15744.67;¥27728.12;1.18320;¥129.4400;229.9400;115.7850;289.6000;672.6000;20.6370;17.4260;20.5680
6-8-2021;4436.52;15761.45;¥27820.04;1.17600;¥129.5500;231.3300;116.0431;298.6000;666.0000;20.3660;17.8320;20.5240
9-8-2021;4432.35;15745.41;¥27820.04;1.17370;¥129.5800;232.2700;113.9188;296.4000;671.0000;20.2950;17.9520;20.5260
10-8-2021;4436.75;15770.71;¥27888.15;1.17180;¥129.4800;235.7800;114.3159;298.8000;674.3000;19.9360;17.9500;20.1760
11-8-2021;4447.70;15826.09;¥28070.51;1.17370;¥129.1900;239.4900;114.8718;301.6000;668.7000;19.6990;18.0180;20.3520
12-8-2021;4460.83;15937.51;¥28015.02;1.17270;¥128.6400;238.1800;114.4549;311.4000;669.3000;19.9050;18.4640;20.0400
13-8-2021;4468.00;15977.44;¥27977.15;1.17910;¥128.3000;234.4600;114.5938;309.2000;665.6000;20.1880;18.5840;20.3880
16-8-2021;4479.71;15925.73;¥27523.19;1.17770;¥128.5100;229.0600;113.7798;302.0000;664.6000;19.9500;18.3300;20.0500
17-8-2021;4448.08;15921.95;¥27424.47;1.17080;¥128.0900;222.2200;112.7078;290.4000;664.7000;19.4580;17.8300;19.6960
18-8-2021;4400.27;15965.97;¥27585.91;1.17100;¥128.4200;219.0000;112.7872;293.0000;666.6000;19.0400;17.9620;19.6620
19-8-2021;4405.80;15765.81;¥27281.17;1.16740;¥128.8000;212.1600;109.2334;284.2000;664.4000;19.7980;17.3520;19.3220
20-8-2021;4441.67;15808.04;¥27013.25;1.16960;¥128.8400;212.6700;109.6702;279.6000;672.6000;20.8160;17.1480;19.5280
23-8-2021;4479.53;15808.04;¥27494.24;1.17430;¥129.4500;219.4000;110.9011;278.8000;686.3000;21.9580;17.1980;20.2640
24-8-2021;4486.23;15905.85;¥27732.10;1.17530;¥129.3300;221.4300;112.6283;283.0000;683.4000;21.7930;17.2520;20.8220
25-8-2021;4496.19;15860.66;¥27724.80;1.17700;¥129.5100;221.0300;115.0703;284.0000;688.4000;22.2130;17.2800;21.0700
26-8-2021;4470.00;15793.62;¥27742.29;1.17500;¥129.6500;216.5000;114.1571;282.6000;688.3000;22.0680;17.0560;20.3300
27-8-2021;4509.37;15851.75;¥27641.14;1.17930;¥129.9000;221.7500;114.1769;281.8000;703.5000;22.6360;17.1540;20.6500
30-8-2021;4528.79;15887.31;¥27789.29;1.17950;¥130.2100;217.6600;114.0181;285.4000;709.6000;22.6880;17.0140;20.4920
31-8-2021;4522.68;15835.09;¥28089.54;1.18070;¥130.5100;219.5000;114.8519;283.8000;704.5000;22.3850;16.9380;20.6920
1-9-2021;4524.09;15824.29;¥28451.02;1.18370;¥130.3800;218.1200;117.1351;291.2000;714.2000;22.4410;16.8340;20.9560
2-9-2021;4536.95;15840.59;¥28543.51;1.18730;¥130.3500;220.8300;115.9240;294.6000;722.2000;22.3960;17.1320;21.0840
3-9-2021;4535.43;15781.2;¥29128.11;1.18820;¥130.5400;218.1700;113.6409;288.8000;721.8000;22.8430;17.1400;21.6500
6-9-2021;4535.43;15932.12;¥29659.89;1.18680;¥130.2100;218.1700;115.0306;288.8000;740.9000;22.8430;17.2360;21.6500
7-9-2021;4520.03;15843.09;¥29916.14;1.18390;¥129.7200;214.2400;113.2636;287.4000;730.2000;22.6620;17.1000;21.6720
8-9-2021;4514.07;15610.28;¥30181.21;1.18130;¥129.8700;211.3800;112.8864;280.2000;722.4000;22.3390;16.6220;21.5680
9-9-2021;4493.28;15623.15;¥30008.19;1.18250;¥129.8600;213.9400;114.3556;278.6000;721.4000;22.1770;16.6820;21.9900
10-9-2021;4458.58;15609.81;¥30381.84;1.18140;¥129.4300;210.3000;113.5217;280.8000;732.1000;22.4780;16.7020;22.0640
13-9-2021;4468.73;15701.42;¥30447.37;1.18080;¥129.2100;214.4800;114.2365;283.2000;735.0000;22.1520;16.8660;22.2220
14-9-2021;4443.05;15722.99;¥30670.10;1.18020;¥129.0500;211.5700;111.9335;281.0000;753.4000;22.2420;16.9600;22.2560
15-9-2021;4480.70;15616;¥30511.71;1.18150;¥128.9300;214.2200;111.5364;280.8000;745.1000;22.3410;17.3440;22.3380
16-9-2021;4473.75;15651.75;¥30323.34;1.17640;¥128.2600;213.3600;114.0379;278.6000;748.1000;22.2420;17.4140;22.4580
17-9-2021;4432.99;15490.17;¥30500.05;1.17250;¥128.0300;213.3600;112.2114;270.0000;730.9000;21.9000;16.9500;22.1400
20-9-2021;4357.73;15132.06;¥30500.05;1.17250;¥128.2900;209.5000;111.1195;259.4000;717.5000;21.1130;16.0680;21.7120
21-9-2021;4354.19;15348.53;¥29839.71;1.17230;¥129.4500;208.5100;112.4497;264.2000;731.7000;21.2460;16.0260;22.4820
22-9-2021;4395.64;15506.74;¥29639.40;1.16860;¥129.6900;216.9800;114.9909;266.6000;738.7000;21.9410;16.5480;22.9220
23-9-2021;4448.98;15643.97;¥29639.40;1.17360;¥129.7800;221.1000;115.8247;269.2000;753.8000;22.4820;16.7480;23.1000
24-9-2021;4455.48;15531.75;¥30248.81;1.17140;¥130.2400;221.3900;114.5541;267.0000;739.4000;22.0810;16.7860;23.5220
27-9-2021;4443.11;15573.88;¥30240.06;1.16940;¥129.8200;224.1600;116.3806;273.8000;716.9000;21.6600;16.9260;23.2540
28-9-2021;4352.63;15248.56;¥30183.96;1.16810;¥128.8600;218.4100;112.5291;271.0000;665.2000;20.6990;16.4500;22.6980
29-9-2021;4359.46;15365.27;¥29544.29;1.15950;¥128.7500;225.3600;116.4402;274.8000;647.7000;20.5170;16.6540;22.2960
30-9-2021;4307.54;15260.69;¥29452.66;1.15810;¥128.8800;219.9400;114.2563;268.4000;645.9000;20.7160;16.5760;22.1160
1-10-2021;4357.04;15156.44;¥28771.07;1.15940;¥129.2400;226.0000;115.7255;269.4000;632.5000;20.7420;16.2780;21.9020
4-10-2021;4300.46;15036.55;¥28444.89;1.16210;¥128.7500;223.7900;112.8269;265.4000;611.6000;19.7320;16.1400;21.3940
5-10-2021;4345.72;15194.49;¥27822.12;1.15960;¥128.8900;224.4200;114.2365;266.8000;636.9000;20.4510;16.5520;21.3420
6-10-2021;4363.55;14973.33;¥27528.87;1.15560;¥129.8000;224.9900;112.5886;256.6000;629.3000;20.7000;15.9800;21.1120
7-10-2021;4399.76;15250.86;¥27678.21;1.15500;¥130.8700;226.4800;113.3629;269.8000;651.5000;21.0750;16.5840;21.2160
8-10-2021;4391.34;15206.13;¥28048.94;1.15670;¥130.9500;226.3900;112.3901;269.4000;634.6000;20.8310;16.6760;21.4980
11-10-2021;4361.19;15199.14;¥28498.20;1.15510;¥131.2600;226.4500;112.9857;268.2000;630.3000;20.6950;16.8260;21.8300
12-10-2021;4350.65;15146.87;¥28230.61;1.15270;¥131.7800;223.5700;112.4100;266.2000;626.4000;20.6710;16.8520;21.7900
13-10-2021;4363.80;15249.38;¥28140.28;1.15920;¥132.4700;221.7800;111.5165;270.8000;641.5000;20.9390;16.8200;21.9000
14-10-2021;4438.26;15462.72;¥28550.93;1.15940;¥132.7000;217.4400;112.5291;275.0000;666.2000;21.7460;16.9960;22.3260
15-10-2021;4471.37;15587.36;¥29068.63;1.16000;¥133.0200;217.0400;114.0578;274.0000;676.3000;21.8620;17.2000;22.5000
18-10-2021;4486.46;15474.47;¥29025.46;1.16090;¥133.1000;216.9800;112.4695;267.6000;674.9000;22.2220;16.8820;22.4300
19-10-2021;4519.63;15515.83;¥29215.52;1.16320;¥132.4400;215.9700;111.4967;265.8000;683.0000;22.2900;16.7820;22.4980
20-10-2021;4536.19;15522.92;¥29255.55;1.16490;¥132.1500;216.1700;111.3379;269.0000;657.1000;22.1030;16.8080;22.4920
21-10-2021;4549.78;15472.56;¥28708.58;1.16210;¥131.9600;214.3400;110.5636;274.2000;666.3000;22.6920;16.8780;22.4540
22-10-2021;4544.90;15542.98;¥28804.85;1.16470;¥132.3200;212.9700;108.9753;277.8000;690.5000;22.7260;16.8520;22.5940
25-10-2021;4566.48;15599.23;¥28600.41;1.16060;¥132.0700;212.8700;107.2878;284.2000;685.6000;23.1660;17.4840;23.0600
26-10-2021;4574.79;15757.06;¥29106.01;1.15950;¥132.6300;209.8100;109.1341;292.2000;679.9000;24.7170;17.5460;23.3060
27-10-2021;4551.68;15705.81;¥29098.24;1.16040;¥131.8000;206.6100;109.1937;288.0000;694.8000;24.4510;17.5560;22.6460
28-10-2021;4596.42;15696.33;¥28820.09;1.16790;¥132.2600;207.8500;111.1790;279.2000;698.4000;24.9410;17.3040;23.6580
29-10-2021;4605.38;15688.77;¥28892.69;1.15610;¥131.9200;207.0300;109.7893;280.8000;700.5000;25.5670;17.2380;23.1580
1-11-2021;4613.67;15806.29;¥29647.08;1.16060;¥132.3300;214.5800;108.8562;289.0000;696.6000;25.8270;17.4200;24.2480
2-11-2021;4630.65;15954.45;¥29520.90;1.15770;¥131.4200;212.7700;109.4915;289.0000;704.8000;26.4010;17.4500;24.6640
3-11-2021;4660.57;15959.98;¥29520.90;1.16100;¥131.1600;213.3800;107.2084;290.8000;707.4000;26.5980;17.5280;24.6280
4-11-2021;4680.06;16029.65;¥29794.37;1.15520;¥131.1900;213.0300;108.2010;292.2000;725.0000;29.8010;17.6260;24.5300
5-11-2021;4697.53;16054.36;¥29611.57;1.15660;¥130.8000;224.4600;113.0651;298.4000;737.1000;29.7520;17.7040;24.6440
8-11-2021;4701.70;16046.52;¥29507.05;1.15860;¥130.7300;222.6800;114.7924;283.6000;734.8000;30.8040;17.5500;24.6700
9-11-2021;4685.25;16040.47;¥29285.46;1.15910;¥130.5900;220.7900;115.4674;285.8000;731.7000;30.6570;17.4460;24.4940
10-11-2021;4646.71;16067.83;¥29106.78;1.14780;¥130.3600;218.5000;115.3483;285.0000;719.7000;29.4590;17.8680;24.2900
11-11-2021;4649.27;16083.11;¥29277.86;1.14500;¥129.7100;219.3800;113.8592;285.4000;730.2000;30.3900;17.8600;24.2000
12-11-2021;4682.85;16094.07;¥29609.97;1.14500;¥129.9600;220.9600;111.3180;284.8000;738.9000;30.3900;17.8760;24.5800
15-11-2021;4682.80;16148.64;¥29776.80;1.13670;¥129.1200;233.0900;113.2041;283.8000;752.6000;30.0250;17.9540;24.5900
16-11-2021;4700.90;16247.86;¥29808.12;1.13190;¥129.8900;225.8000;114.1571;280.0000;754.5000;30.2030;18.0760;25.0160
17-11-2021;4688.67;16251.13;¥29688.33;1.13190;¥128.6600;226.6200;113.6012;279.2000;765.5000;29.2610;17.9520;24.8460
18-11-2021;4704.54;16221.73;¥29598.66;1.13690;¥129.0300;227.2500;112.4298;284.2000;770.5000;31.6750;17.9580;25.0320
19-11-2021;4697.96;16159.97;¥29745.87;1.12880;¥129.4600;214.1300;108.5981;278.4000;759.9000;32.9850;17.5100;25.0480
22-11-2021;4682.94;16115.69;¥29774.11;1.12340;¥129.2200;209.9000;107.9826;276.8000;747.3000;31.9560;17.4820;24.4800
23-11-2021;4690.70;15937;¥29774.11;1.12460;¥129.2600;209.1300;109.4518;278.4000;706.1000;31.7460;17.0000;24.3560
24-11-2021;4701.46;15878.39;¥29302.66;1.11970;¥128.2200;210.6000;110.6430;269.8000;709.0000;32.6740;16.7920;24.4440
25-11-2021;4701.46;15917.98;¥29499.28;1.12060;¥128.1300;210.6000;111.4371;267.8000;711.0000;32.6740;16.7120;24.4440
26-11-2021;4594.62;15257.04;¥28751.62;1.13170;¥128.2400;199.2100;98.6317;259.0000;685.6000;31.5030;15.5680;24.2540
29-11-2021;4655.27;15280.86;¥28283.92;1.12910;¥127.6200;198.5000;98.9593;256.2000;704.8000;33.3760;15.5360;24.2880
30-11-2021;4567.00;15100.13;¥27821.76;1.13360;¥127.8500;197.8500;97.9964;246.0000;699.6000;32.6760;15.1140;24.3700
1-12-2021;4513.04;15472.67;¥27935.62;1.13190;¥127.6100;188.1900;101.1729;262.2000;732.9000;31.4350;15.9740;23.8740
2-12-2021;4577.10;15263.11;¥27753.37;1.12990;¥128.0400;202.3800;100.3589;260.0000;690.7000;32.1260;15.9640;24.0320
3-12-2021;4538.43;15169.98;¥28029.57;1.13130;¥127.9500;198.4900;97.8276;250.0000;681.2000;30.6930;15.7580;24.0040
6-12-2021;4591.67;15380.79;¥27927.37;1.12850;¥128.9100;205.8800;102.0862;253.2000;662.4000;30.0370;16.2700;24.2000
7-12-2021;4686.75;15813.94;¥28455.60;1.12630;¥128.1000;208.8300;105.1039;263.8000;717.4000;32.4270;16.8680;24.9520
8-12-2021;4701.21;15687.09;¥28860.62;1.13420;¥128.2400;211.0300;106.4738;281.4000;705.5000;31.8260;16.6740;25.1880
9-12-2021;4667.45;15639.26;¥28725.47;1.12920;¥128.1300;207.5600;104.7267;276.0000;691.0000;30.4900;16.4700;24.5700
10-12-2021;4712.02;15623.31;¥28437.77;1.13110;¥128.0000;205.0600;104.8061;273.0000;685.0000;30.1980;16.5060;24.6520
13-12-2021;4668.97;15621.72;¥28640.49;1.12830;¥128.6700;197.4000;102.3244;276.6000;679.2000;28.1610;16.3380;24.1180
14-12-2021;4634.09;15453.56;¥28432.64;1.12570;¥128.8000;195.5000;101.7487;271.0000;661.0000;28.3370;16.2560;24.1220
15-12-2021;4709.85;15476.35;¥28459.72;1.12850;¥127.7400;195.4300;99.2571;280.2000;678.8000;30.4590;16.3040;24.7700
16-12-2021;4668.67;15636.4;¥29066.32;1.13280;¥128.0600;190.7900;101.6494;279.0000;675.8000;28.3870;16.8340;24.4420
17-12-2021;4620.64;15531.69;¥28545.68;1.12390;¥128.7200;192.6300;103.3767;265.0000;662.0000;27.8010;16.4720;24.2260
20-12-2021;4568.02;15239.67;¥27937.81;1.12750;¥129.2200;188.4800;101.3119;262.6000;660.2000;27.7190;15.7900;23.7900
21-12-2021;4649.23;15447.44;¥28517.59;1.12830;¥129.5700;199.5200;106.0172;261.6000;684.0000;29.0750;16.3000;24.1100
22-12-2021;4696.56;15593.47;¥28562.21;1.13240;¥129.4800;201.6900;110.2658;258.2000;697.4000;29.4000;16.4400;24.6200
23-12-2021;4725.79;15756.31;¥28798.37;1.13280;¥130.0700;204.2200;111.0202;267.0000;707.2000;29.6400;16.5560;24.7720
24-12-2021;4725.79;15756.31;¥28782.59;1.13170;¥129.8400;204.2200;110.8614;267.0000;702.9000;29.6400;16.4200;24.7720
27-12-2021;4791.19;15835.25;¥28676.46;1.13250;¥130.4300;203.1700;111.5165;264.0000;713.1000;30.9450;16.8040;25.4420
28-12-2021;4786.35;15963.7;¥29069.16;1.13090;¥130.2700;206.1300;112.5886;265.6000;715.3000;30.3220;16.8320;25.4960
29-12-2021;4793.06;15852.25;¥28906.88;1.13480;¥130.8200;203.6600;111.2982;260.0000;703.5000;30.0010;16.7100;25.3380
30-12-2021;4778.73;15884.86;¥28791.71;1.13230;¥130.2400;202.7100;111.8541;259.0000;710.4000;29.5860;16.6780;25.1840
31-12-2021;4766.18;15884.86;¥28791.71;1.13680;¥131.0500;201.3200;111.5364;259.0000;706.7000;29.4110;16.6780;25.2800
3-1-2022;4796.56;16020.73;¥28791.71;1.12940;¥131.3400;207.8600;115.2887;265.6000;701.7000;30.1210;17.3140;25.2540
4-1-2022;4793.54;16152.61;¥29301.79;1.12850;¥130.7700;213.6300;118.0086;273.2000;681.3000;29.2900;17.7100;25.7120
5-1-2022;4700.58;16271.75;¥29332.16;1.13130;¥131.2500;213.0700;119.5175;276.0000;670.9000;27.6040;18.4020;25.7180
6-1-2022;4696.05;16052.03;¥28487.87;1.12910;¥130.4500;211.3400;117.7704;271.8000;658.5000;28.1780;18.2400;24.6220
7-1-2022;4677.03;15947.74;¥28478.56;1.13590;¥131.0300;215.5000;116.8373;270.0000;664.9000;27.2470;17.9940;24.8620
10-1-2022;4670.29;15768.27;¥28478.56;1.13240;¥131.1600;209.3100;117.0556;273.0000;622.3000;27.4000;17.8800;24.6340
11-1-2022;4713.07;15941.81;¥28222.48;1.13640;¥130.7700;216.0200;117.5520;275.4000;627.0000;27.8170;18.0320;25.2640
12-1-2022;4726.35;16010.32;¥28765.66;1.14420;¥130.3500;217.4500;117.8101;274.2000;646.3000;27.9990;18.3660;25.4300
13-1-2022;4659.03;16031.59;¥28489.13;1.14530;¥130.7200;223.9000;116.4402;274.0000;662.8000;26.5750;19.0000;24.9600
14-1-2022;4662.85;15883.24;¥28124.28;1.14140;¥129.8000;225.9600;116.4799;278.0000;642.2000;26.9420;18.9800;24.9580
17-1-2022;4662.85;15933.72;¥28333.52;1.14070;¥129.6500;225.9600;115.9041;273.6000;656.2000;26.9420;19.1400;24.9580
18-1-2022;4577.11;15772.56;¥28257.25;1.13250;¥129.0400;225.0100;115.0306;258.0000;641.4000;25.9030;19.1000;23.1680
19-1-2022;4532.76;15809.72;¥27467.23;1.13410;¥128.9100;217.0800;114.2762;267.2000;626.2000;25.0670;18.9940;22.0080
20-1-2022;4482.73;15912.33;¥27772.93;1.13100;¥128.9900;214.1900;114.8718;269.2000;640.0000;24.1500;18.7840;22.7260
21-1-2022;4397.94;15603.88;¥27522.26;1.13400;¥128.6500;205.4400;112.5688;258.4000;629.3000;23.3740;18.1100;22.3260
